"","X.1","X","date","inflation","m2","unemployment","tb3m","tb6m","reserves","persincome","indprod","persconsind","pcomodind","m1","deposits","avehourearn","wages","houseunits","tresu10y","mbase","housesalesprice","dispincome","loansbanks","IntDiscUS","housesupply","Linflation","Lm2","Lunemployment","Ltb3m","Ltb6m","Lreserves","Lpersincome","Lindprod","Lpersconsind","Lpcomodind","Lm1","Ldeposits","Lavehourearn","Lwages","Lhouseunits","Ltresu10y","Lmbase","Lhousesalesprice","Ldispincome","Lloansbanks","LIntDiscUS","Lhousesupply","coraveearn.unem","corhouseuni.unem","cormbase.unem","cortres10y.unem","corwages.unem","corun.unem","corm2.unem","corGDP.unem","cortb3m.unem","cortb6m.unem","correserves.unem","cordisc.unem","cordispinc.unem","corhouseprice.unem","corhousesupp.unem","corloans.unem","corcomind.unem","cordeposits.unem","corm1.unem","corperscons.unem","corpersinc.unem"
"526",526,528,"2007-12-01",211.445,7441.7,7645,3,3.23,4.24,12258.4,105.7256,98.638,178.6,760.6,302.9,17.69,6508.3,1037,4.1,837192,227700,35883,1417.5999,4.75,9.6,0.00271637348676442,0.00469303541447571,0.0020440978852044,-0.0108248695400935,-0.0107428795542542,0.000793674790445601,0.00474144833739983,0.00170472462259863,0.00227355156939724,0.0038082694848182,0.00202032570971592,-0.00284442897000337,0.00325667404154554,0.00457802598315027,-0.0272421142621773,-0.00360005978813397,0.00173101299657648,-0.00194831402475507,0.00122427874078294,0.0130634700974049,-0.00417014410654094,0.0280219955565504,0.921846067017946,-0.891390146815344,0.964192741350682,-0.423848449333765,-0.778827856796033,0.359400836438401,0.966520522304446,-0.865771447040133,-0.872886065712559,-0.913401666122148,-0.890478634954472,-0.801462334575706,-0.561012126528356,-0.62427398036126,-0.685852831481745,-0.685720716486006,-0.476878481404941,0.914140484840196,0.953198953224028,0.505152394838619,-0.398835786517955
"527",527,529,"2008-01-01",212.174,7473.9,7685,2.75,2.75,3.94,12313.6,105.4069,98.894,181,758.2,308,17.74,6518.2,1084,3.74,830632,232400,35961,1441.1665,3.5,9.3,0.00260814439730317,0.00460807631029877,0.00351078807037086,-0.0180400982318911,-0.0187223746848823,-0.00354608373458679,0.00411884890529383,0.00152908138722274,0.00219860206342378,0.00403345859260847,0.0016192513788353,-0.00227700210440548,0.00322174470238129,0.00390897857038208,-0.030851776743873,-0.00696058686096525,0.00134890334056766,-0.00218291412418196,0.000789530549466585,0.0132359384972317,-0.0188327134892941,0.0234294824833806,0.906286306005439,-0.882700331486468,0.961194672606813,-0.381717309206908,-0.745959297289357,0.317011305826247,0.955997463954443,-0.843852694724947,-0.878798194348847,-0.926549374288567,-0.900843905550027,-0.774235908232562,-0.551320204009361,-0.561177855188667,-0.705565997165595,-0.703948576754262,-0.496580730788758,0.89279908104798,0.936770545781413,0.465143750593081,-0.378366513437142
"528",528,530,"2008-02-01",212.687,7557.1,7497,2.12,2.04,2.98,12362.4,105.054,99.11,182.7,757.4,309.1,17.8,6536.1,1103,3.74,829527,245300,35999,1449.338,3.5,9.7,0.00268786432765589,0.00491893085563537,0.00177694206337612,-0.0307076456405468,-0.0331484244161673,-0.0170803917182021,0.00405307081108856,0.00135856341254596,0.00227130295879763,0.0050618524483154,0.00135304164592269,-0.00167772439250883,0.00321045553402975,0.00366182654803667,-0.0272046057922832,-0.00835114972831969,0.00125806341078653,-0.000923910728930055,0.000685017272654983,0.013090094375894,-0.0188327134892941,0.0193265464304196,0.880342876607078,-0.870202430672183,0.955378490811085,-0.360051659345143,-0.701920024143831,0.268885661915869,0.938404974428059,-0.820164736732154,-0.885754915442242,-0.93099645893189,-0.917232941270476,-0.776126752661483,-0.531302520131312,-0.501244904853728,-0.735616525665632,-0.713831675816877,-0.506438523377159,0.86021659281732,0.913689052534358,0.416246888534596,-0.341310243959703
"529",529,531,"2008-03-01",213.448,7619.8,7822,1.26,1.48,2.61,12429.3,104.7987,99.416,187.9,759.2,314.5,17.87,6562.8,1005,3.51,832999,229300,36049,1470.9203,2.5,10.5,0.00277404178593562,0.00518262601634996,0.00419987295824923,-0.0531327263563,-0.047431359054901,-0.0235220751140772,0.00410556547938497,0.00118827601656613,0.00233099245504971,0.00612832353075447,0.00131578144023133,-0.00120137853298763,0.00322256831565798,0.00368300028372085,-0.0280224274227479,-0.0123413650883204,0.00115908180618292,-0.0016914663189412,0.000696985948757852,0.0133057492447467,-0.0347045467889627,0.0240176210938252,0.8477413744668,-0.850353602767671,0.94084758294512,-0.330600267539016,-0.65300453346983,0.212670527377121,0.912239023557918,-0.792321243185027,-0.872509470950179,-0.920697076778257,-0.910825568568653,-0.791821299535924,-0.51286871827593,-0.43335891311859,-0.763196681229567,-0.723882040194448,-0.51293803396417,0.818062310213197,0.882350739439386,0.357957486580533,-0.313916746311525
"530",530,532,"2008-04-01",213.942,7665.4,7637,1.29,1.55,2.28,12417.1,104.0207,99.654,190.9,758.3,315.5,17.91,6531,1013,3.68,830234,246400,35887,1489.9633,2.25,10.3,0.00266223726864334,0.00519227113170547,0.00292071377009847,-0.0529755868800612,-0.0463980778610962,-0.0309314570190198,0.00391066610125372,0.000696965281738941,0.00225767916077398,0.0062523210703533,0.00112499037212014,-0.000524941326513373,0.00306457419498157,0.00333521915035854,-0.0244362323116219,-0.0126884648992745,0.0010696919013123,-0.00175499388482729,0.000594028714435701,0.0132185208268798,-0.0390945682747054,0.0204830942432543,0.811176722231584,-0.828367288548989,0.910983556197741,-0.332136061468247,-0.596745202637534,0.160709056903846,0.878762348680835,-0.755371668668786,-0.864243550454025,-0.917740525023534,-0.899624333264017,-0.81986806716315,-0.499126629730643,-0.418302193832923,-0.761133058964975,-0.726798875347766,-0.48917987307286,0.768881696212602,0.841889263240972,0.300735610134732,-0.289125812576364
"531",531,533,"2008-05-01",215.208,7674.9,8395,1.73,1.82,1.98,12989.8,103.4941,100.091,196.6,762.4,312.3,17.98,6531,973,3.88,834675,229300,37585,1491.1939,2.25,10.7,0.00278369456967124,0.00521248895001987,0.00769114057313436,-0.0418203079619907,-0.0405807261239085,-0.0380945202705578,0.00573673768562018,0.000543414079932044,0.0023469651348265,0.00709954020882797,0.00116941461155492,-0.00163522266660376,0.00320207552570924,0.0035375252788666,-0.0287953986110527,-0.0114735104408513,0.00111880996744832,-0.00158664446072258,0.0025886394468202,0.0125522115395347,-0.0408678855421553,0.0227372687257006,0.768989902746159,-0.793667657421526,0.873636182052889,-0.310372966836681,-0.55047993072919,0.11314088425254,0.839946520350983,-0.707299598067147,-0.8542615745943,-0.914121755264935,-0.879094073754836,-0.85312717861043,-0.521495035223213,-0.297692362498012,-0.767826848537776,-0.731207527043291,-0.444096325630269,0.716698937379272,0.793790416064821,0.248619975440264,-0.278100787084116
"532",532,534,"2008-06-01",217.463,7691.3,8575,1.86,2.13,2,12756.7,103.3216,100.786,200.5,768.6,314.5,18.04,6532.8,1046,4.1,840175,234300,36564,1498.357,2.25,10.7,0.00311465054981304,0.00507746833319726,0.00844991654403933,-0.0394147468207381,-0.0353040775161335,-0.0380953637168118,0.00479639570559668,0.000323710178445347,0.00253718966903926,0.00784267625530729,0.00153499978328224,-0.000343046058491929,0.00316607945741343,0.00342279720205159,-0.0226634913976423,-0.00917551793772296,0.00140246774777723,-0.00155340852409432,0.00138333944059095,0.0121662594051328,-0.0425688019804992,0.0220705878362656,0.718329098025386,-0.752544620710465,0.821900736875428,-0.260062299395373,-0.507873155737525,0.0849012628771811,0.787485582254663,-0.650377999569647,-0.824441649684894,-0.89666264416715,-0.855161605332624,-0.872796678621837,-0.372497842517038,-0.25896048375246,-0.755475140090495,-0.730826927387083,-0.37443918907717,0.641740465975482,0.73213081564783,0.210430975853661,-0.169780796387294
"533",533,535,"2008-07-01",219.016,7736.2,8937,1.63,1.93,2.01,12608.2,102.7625,101.218,205.5,774.8,321.9,18.11,6528.6,923,4.01,847018,237300,35958,1511.9511,2.25,10.5,0.00318464748653158,0.00507289807391542,0.0091498833647321,-0.046283648406747,-0.0401602700159408,-0.0399244490109153,0.00418774984841797,0.000104253903744023,0.00256847348337541,0.0086937726671518,0.00186976034170294,0.00104860310236895,0.00317819045234424,0.00322394548364099,-0.0263452304890939,-0.00993694121849807,0.00178464156403864,-0.000140232918795761,0.000734130388877041,0.012117761972167,-0.0425688019804992,0.0151458712087138,0.661978472712552,-0.690514487176301,0.755176829915371,-0.160756287368171,-0.460883657509485,0.100668916467184,0.718507108221674,-0.570575686399047,-0.782975827058333,-0.872888113535134,-0.820529672283769,-0.888701817206466,-0.239336069042242,-0.152593711375107,-0.745550858109374,-0.730282787059457,-0.281242141393425,0.553193253321387,0.662372019010678,0.206870495065726,-0.100311074364917
"534",534,536,"2008-08-01",218.69,7749.9,9438,1.72,1.92,2,12496.6,101.2245,101.135,199,776.8,315.5,18.18,6547.9,844,3.89,847628,221000,35640,1513.7925,2.25,11.3,0.00293817004631695,0.00496754935894354,0.0119132382909307,-0.0441283937463114,-0.0396289439195353,-0.0402117040018161,0.00369615923478328,-0.000657989441017433,0.00240315083219422,0.00708067752670819,0.00190412133337614,0.0000396384998976688,0.00321496168944243,0.0032752871464159,-0.0279324196791112,-0.00944733592644587,0.00190669839173692,-0.00410815015433837,0.000408845551781297,0.0113711650450357,-0.0425688019804992,0.0217789666383906,0.589062260231896,-0.595983993705003,0.66215139213304,-0.042876782631902,-0.418227337358326,0.137470302092117,0.610257526619246,-0.46782355370567,-0.718420058081161,-0.835436268117217,-0.768613508922388,-0.90091446001386,-0.215103116400831,-0.0250175854228326,-0.738844558688517,-0.722724043856686,-0.15408132839663,0.42336913124244,0.574134914196994,0.214050971689309,-0.0742843779530625
"535",535,537,"2008-09-01",218.877,7818.5,9494,1.13,1.61,1.81,12504,96.8689,101.236,196.9,780.9,359.9,18.21,6555.4,820,3.69,909687,225200,35650,1531.0949,2.25,10.9,0.0031787356867865,0.00517816243242157,0.013618725832925,-0.0603533104747259,-0.046289921853767,-0.0443708846385749,0.00354412501656798,-0.00241957848755888,0.0025474335437808,0.00726371679397871,0.00210100958299061,0.00655629699326721,0.00318474988256832,0.00308685432561906,-0.03086563456455,-0.0102575975643762,0.00481547489201003,-0.000276610885331152,0.000203863972754107,0.0118813944718629,-0.0425688019804992,0.0202773026182574,0.509756342751962,-0.471145678112955,0.5450184007651,0.0810995735090175,-0.376329099857201,0.161837489987962,0.465417860229468,-0.35320615097288,-0.657657455654267,-0.795457861531593,-0.705537759429649,-0.908035712842756,-0.274769791178887,-0.0228687634132515,-0.69975749111718,-0.711997165761138,-0.0587053766060962,0.238219043404708,0.467147647342488,0.211517192260732,-0.0787974507666921
"536",536,538,"2008-10-01",216.995,7926.7,10074,0.67,1.2,0.97,12482.9,97.7617,100.684,186.4,796.7,360.2,18.26,6576.2,777,3.81,1136412,213200,35799,1586.3872,1.25,11.6,0.00300424110339811,0.00545079657461326,0.0168261903449995,-0.0830744207125559,-0.0587911239045943,-0.0703619701703434,0.00331623015058284,-0.00202476998891665,0.00243046186590775,0.00579436502375741,0.00286835286154441,0.00590562561476996,0.00315106995924077,0.00295683480423903,-0.0271567485165454,-0.009012333890218,0.0141164894628522,-0.00670120612226059,0.000173783883138527,0.0129970730822026,-0.0670599130180875,0.0192971145815822,0.41220415332477,-0.243853524816307,0.380917438997009,0.191516767163529,-0.336472109002446,0.196557686519355,0.310308920015795,-0.307843855123126,-0.472332909258515,-0.707929936036749,-0.617881950910566,-0.913022577771119,-0.365229997497301,0.0272636562328297,-0.66917181416779,-0.696521462353378,0.0421706442983084,0.0965671250354272,0.332834780097351,0.217726536259235,-0.0911477693896481
"537",537,539,"2008-11-01",213.153,7985.8,10538,0.19,0.73,0.39,12407.3,96.5572,99.545,176.8,806.4,402.2,18.31,6532.9,652,3.53,1442251,221600,36022,1575.2591,1.25,11.4,0.00223927167943013,0.00551836520586265,0.0178138577960475,-0.135754022417562,-0.0797540967258458,-0.108326525685916,0.00286084055931202,-0.00250448479841129,0.00194545030226926,0.00297920258169056,0.00321043045152588,0.0104877172031148,0.00314213240846741,0.00239349532004921,-0.0366160973506542,-0.0110316013562435,0.0236909683272095,-0.00334089784808659,0.000319313057496551,0.0123998098199294,-0.0670599130180875,0.0227726544320029,0.272331724046608,0.09344621591138,0.171538545710255,0.38629112846588,-0.3032081078117,0.165299793839068,0.122157769827683,-0.245676199913203,-0.0386113214408492,-0.514056561534128,-0.340901637597468,-0.918399559523434,-0.450606785071456,-0.0578728137233668,-0.574002495177005,-0.639519091414541,0.046272397998354,-0.0874041791762833,0.164020335963388,0.167529947305832,-0.138793052292511
"538",538,540,"2008-12-01",211.398,8163.6,11286,0.03,0.26,0.16,12270.1,93.7183,99.007,170.9,816.3,472.7,18.38,6429.7,560,2.42,1666365,229600,35867,1558.6754,0.5,11.2,0.00166850600279615,0.00617520529451521,0.0213435131358856,-0.211897358427891,-0.122175786159653,-0.145370956753386,0.00207076977581836,-0.00418603639720487,0.00154938975856585,0.00131263950709944,0.0035184207003968,0.0182016060422775,0.00312970471658397,0.00125984173469362,-0.0449994807846002,-0.0263981284732375,0.0292050215134212,-0.00265392941680057,0.0000627790297335433,0.0115084821496582,-0.105238693512844,0.0226713167249774,0.0743849479022655,0.19977343262838,-0.0483410708119728,0.590433003106422,-0.309838411355751,0.00453716877331124,-0.128240544202399,-0.228539170609633,0.128867329342144,-0.142461434049505,0.143196846708512,-0.92199104294936,-0.509516934990384,-0.0354738322356514,-0.420115848420272,-0.554260153199057,-0.0632940564048247,-0.286216454411061,-0.066907781996661,0.0079113055211591,-0.244288385975629
"539",539,541,"2009-01-01",211.933,8243,12058,0.13,0.3,0.15,12146.5,91.5058,99.068,171.2,829.3,441.7,18.4,6292.2,490,2.52,1712014,208600,35993,1544.9794,0.5,12.2,0.00170474218096424,0.00635829381328201,0.0219742737609844,-0.15190211331513,-0.116806682537772,-0.148139502562059,0.00141333353033013,-0.00497761989204833,0.00144596390463962,0.00179025149514345,0.00414899445325841,0.0150086047083275,0.00307738197864336,-0.0000998717358455063,-0.044009588366417,-0.0264995319466665,0.0305206777245333,-0.00827038703747066,0.000201916509442679,0.0107863652838659,-0.105238693512844,0.0219731219048834,-0.171222087740013,0.0811425290595204,-0.257806661686724,0.614398494874533,-0.407951720939049,-0.250312489390432,-0.386489361742127,-0.321268567782733,0.0783361191452912,-0.0241431100110524,0.266923922952799,-0.932257743093873,-0.638143247503191,0.0803857044640643,-0.18946205424108,-0.435492914772321,-0.260717981673027,-0.445405310669834,-0.342917975488224,-0.235769022660422,-0.41966771247004
"540",540,542,"2009-02-01",212.705,8270.5,12898,0.3,0.45,0.22,12040.4,90.934,99.284,169.3,837.6,407,18.45,6215.6,582,2.87,1561699,209700,35646,1532.909,0.5,10.5,0.00169495856004365,0.00640825345615063,0.0259018933978215,-0.117474699518233,-0.099996393206442,-0.132260781640808,0.000766252131330821,-0.00566289210604372,0.00139933986368694,0.000619866633935133,0.0046028105427488,0.0122400466053401,0.00304442486977448,-0.000931363366073912,-0.0388886216261134,-0.0207290320760806,0.0268404838671013,-0.00745741128545381,-0.000280757263364221,0.0100208424643739,-0.105238693512844,0.0118546874037709,-0.435352704724543,-0.22309353834576,-0.466996981790837,0.662510329072641,-0.602984978986986,-0.515852736382534,-0.632050119639133,-0.488916587880631,0.178695695846738,0.148893639758562,0.37387068574452,-0.94103140932352,-0.739880334231365,-0.0387541652657066,0.170322487703335,-0.300880037217034,-0.465900874293344,-0.64151998529526,-0.606307317205334,-0.500098099030976,-0.625021680749407
"541",541,543,"2009-03-01",212.495,8331.9,13426,0.21,0.42,0.18,12000.5,89.5012,99.193,168.1,843,408.8,18.49,6184,505,2.82,1647305,205100,35624,1511.3574,0.5,11,0.00143769114194063,0.00653703731873597,0.0287695585203326,-0.131583878311021,-0.102278869632979,-0.140622060618398,0.000343060852084095,-0.00639581495099854,0.00121599358678459,-0.000296385363521649,0.00482615222039591,0.0127271476234898,0.00296493943331037,-0.00130272833462645,-0.0452217940228928,-0.0200244057740114,0.0290198976898725,-0.010297262366265,-0.000402737070338851,0.00906234748311396,-0.105238693512844,0.0137930213885581,-0.623645683046354,-0.331656478709221,-0.65150274973064,0.716867607621813,-0.763758172035573,-0.692954771587184,-0.786595147498147,-0.613180186561024,0.394417397101747,0.376440073880461,0.53444474522715,-0.938418076041996,-0.847632296794901,-0.224797066610214,0.404907182507286,-0.216995553420619,-0.623716526241764,-0.782911259407714,-0.773475076153977,-0.681880075437814,-0.775677685805198
"542",542,544,"2009-04-01",212.709,8337.2,13853,0.16,0.35,0.15,12037.3,88.7058,99.34,169.1,847.2,424.4,18.51,6236.3,478,2.93,1753246,219200,35795,1491.4659,0.5,10.7,0.0013547914031989,0.00612647362871469,0.0293438818084003,-0.14231980836845,-0.109619190100462,-0.148139502562059,0.000388799901001491,-0.00706513394171056,0.00119689782178504,-0.000562906260797691,0.00487259930990721,0.013520014051947,0.00286505680039569,-0.000894968840016682,-0.0473716944353354,-0.0196012566428838,0.0315122807119839,-0.00420904813765325,-0.000163806654495187,0.00815261651034046,-0.105238693512844,0.015365155885739,-0.753125264886114,-0.465472693201028,-0.758201097812694,0.739194097154894,-0.875289449768457,-0.815620591385678,-0.873814350737197,-0.707043054962785,0.477798011197443,0.537870014196087,0.559130680264687,-0.932918472005057,-0.909974274506496,-0.386517262293463,0.609012555484724,-0.190628550496711,-0.743379320986155,-0.867342419102287,-0.87375739197788,-0.809816423943979,-0.874599929447514
"543",543,545,"2009-05-01",213.022,8392.4,14499,0.18,0.3,0.18,12221.4,87.7758,99.474,170.8,848.6,424.5,18.53,6267.2,540,3.29,1775104,222300,36326,1469.4095,0.5,9.3,0.00124420538968739,0.00633028890149349,0.0317570671321892,-0.13619681794149,-0.115350556284554,-0.140542771028977,0.000922122020818428,-0.00752254994335662,0.00113624877388837,-0.000605454806962132,0.00485303797703425,0.0133536500061992,0.00278966402373974,-0.000632095013384385,-0.0401381529382924,-0.0153023772195529,0.0318910501045491,-0.00405126623227396,0.000501965443393241,0.00692127941664733,-0.105238693512844,0.00732877776931934,-0.837764686388454,-0.600710857612259,-0.808157701240231,0.760353963623063,-0.92788907385228,-0.89168170183909,-0.921823570900435,-0.781296922555569,0.492417199936123,0.612479589747353,0.530041670504262,-0.926883898339389,-0.931030962273251,-0.443197019648791,0.755616741032034,-0.229731392568551,-0.815467769988135,-0.909154041226684,-0.92812616065377,-0.888245163779556,-0.92916089688647
